"","lsam","linc","educ","cacc","sacc","hous","life","occ"
"1614",3.91202300542815,13.2268134787608,16,3,1,3,1,6
"1615",3.91202300542815,13.2268134787608,16,3,1,3,1,6
"1616",3.91202300542815,11.7833342087516,16,3,1,3,1,7
"1617",3.91202300542815,11.7833342087516,16,3,1,3,1,7
"1618",3.91202300542815,11.7756742708768,16,3,1,3,1,7
"1619",3.91202300542815,11.7833342087516,16,3,1,3,1,7
"1620",3.91202300542815,11.7833342087516,16,3,1,3,1,7
"1621",9.05368656193081,12.9739793716381,16,3,6,3,1,6
"1622",9.05368656193081,12.9739793716381,16,3,6,3,1,6
"1623",9.05368656193081,12.9739793716381,16,3,6,3,1,6
"1624",9.05368656193081,12.9739793716381,16,3,6,3,1,6
"1625",9.05368656193081,12.9739793716381,16,3,6,3,1,6
"1626",3.91202300542815,8.99342737041261,10,3,1,3,1,3
"1627",3.91202300542815,8.99342737041261,10,3,1,3,1,3
"1628",3.91202300542815,8.99342737041261,10,3,1,3,1,3
"1629",3.91202300542815,8.99342737041261,10,3,1,3,1,3
"1630",3.91202300542815,8.99342737041261,10,3,1,3,1,3
"1631",3.91202300542815,13.2980798351461,17,2,1,3,1,6
"1632",3.91202300542815,13.2980798351461,17,2,1,3,1,6
"1633",3.91202300542815,13.2980798351461,17,2,1,3,1,6
"1634",3.91202300542815,13.2980798351461,17,2,1,3,1,6
"1635",3.91202300542815,13.2980798351461,17,2,1,3,1,6
"1636",4.0943445622221,10.6466146654011,15,2,2,3,2,6
"1637",4.24849524204936,10.6466146654011,15,2,2,3,2,6
"1638",4.24849524204936,10.6466146654011,15,2,2,3,2,6
"1639",4.78749174278205,10.6466146654011,15,2,2,3,2,6
"1640",5.01063529409626,10.6466146654011,15,2,2,3,2,6
"1641",10.128629106513,12.799537602817,16,5,2,3,1,5
"1642",10.128629106513,12.8022958448084,16,5,2,3,1,5
"1643",10.128629106513,12.799537602817,16,5,2,3,1,5
"1644",10.128629106513,12.799537602817,16,5,2,3,1,5
"1645",10.128629106513,12.8022958448084,16,5,2,3,1,5
"1646",3.91202300542815,15.1635966931926,17,4,1,3,1,7
"1647",3.91202300542815,14.9597492813245,17,4,1,3,1,7
"1648",3.91202300542815,15.0363552285104,17,4,1,3,1,7
"1649",3.91202300542815,14.8451478321289,17,4,1,3,1,7
"1650",3.91202300542815,15.0003158332764,17,4,1,3,1,7
"1651",8.02289686960146,10.969059987126,10,2,2,2,1,2
"1652",8.02289686960146,10.969059987126,10,2,2,2,1,2
"1653",8.02289686960146,10.969059987126,10,2,2,2,1,2
"1654",8.02289686960146,10.969059987126,10,2,2,2,1,2
"1655",8.02289686960146,10.969059987126,10,2,2,2,1,2
"1656",3.91202300542815,14.4782243039033,17,4,1,3,1,6
"1657",3.91202300542815,14.4088650271699,17,4,1,3,1,6
"1658",3.91202300542815,14.3808527757017,17,4,1,3,1,6
"1659",3.91202300542815,14.3461682203586,17,4,1,3,1,6
"1660",3.91202300542815,14.4143745312031,17,4,1,3,1,6
"1661",7.13089883029635,12.7160479078413,16,4,2,3,1,6
"1662",7.13089883029635,12.7130408389689,16,4,2,3,1,6
"1663",7.13089883029635,12.7160479078413,16,4,2,3,1,6
"1664",7.13089883029635,12.7160479078413,16,4,2,3,1,6
"1665",7.13089883029635,12.7160479078413,16,4,2,3,1,6
"1666",6.10924758276437,12.3927596598338,16,3,5,3,1,6
"1667",6.10924758276437,12.3927596598338,16,3,5,3,1,6
"1668",6.10924758276437,12.3927596598338,16,3,5,3,1,6
"1669",6.10924758276437,12.3927596598338,16,3,5,3,1,6
"1670",6.10924758276437,12.3927596598338,16,3,5,3,1,6
"1671",3.91202300542815,9.85482238055485,9,2,1,4,2,3
"1672",3.91202300542815,9.85482238055485,9,2,1,4,2,3
"1673",3.91202300542815,9.85482238055485,9,2,1,4,2,3
"1674",3.91202300542815,9.85482238055485,9,2,1,4,2,3
"1675",3.91202300542815,9.85482238055485,9,2,1,4,2,3
"1676",3.91202300542815,15.3262435349259,17,3,1,3,1,5
"1677",3.91202300542815,15.3262435349259,17,3,1,3,1,5
"1678",3.91202300542815,15.3262435349259,17,3,1,3,1,5
"1679",3.91202300542815,15.3240336136941,17,3,1,3,1,5
"1680",3.91202300542815,15.3262435349259,17,3,1,3,1,5
"1681",3.91202300542815,14.5382408123159,17,5,1,3,1,6
"1682",3.91202300542815,14.5235709812565,17,5,1,3,1,6
"1683",3.91202300542815,14.5994349325823,17,5,1,3,1,6
"1684",3.91202300542815,14.7156922329052,17,5,1,3,1,6
"1685",3.91202300542815,14.7156922329052,17,5,1,3,1,6
"1686",13.8155605567143,14.9629288836917,17,4,5,3,1,7
"1687",13.8155605567143,14.4468089301972,17,4,5,3,1,7
"1688",13.8155605567143,14.4521138417124,17,4,5,3,1,7
"1689",13.8155605567143,14.8013460090294,17,4,5,3,1,7
"1690",13.8155605567143,14.4521138417124,17,4,5,3,1,7
"1691",6.10924758276437,12.100989869077,17,4,3,3,1,6
"1692",6.10924758276437,12.100989869077,17,4,3,3,1,6
"1693",6.10924758276437,12.100989869077,17,4,3,3,1,6
"1694",6.10924758276437,12.100989869077,17,4,3,3,1,6
"1695",6.10924758276437,12.100989869077,17,4,3,3,1,6
"1696",4.0943445622221,10.3433540873616,13,2,3,2,2,7
"1697",4.00733318523247,10.3433540873616,13,2,3,2,2,7
"1698",4.0943445622221,10.3433540873616,13,2,3,2,2,7
"1699",4.0943445622221,10.3433540873616,13,2,3,2,2,7
"1700",4.0943445622221,10.3433540873616,13,2,3,2,2,7
"1701",9.21532791348722,11.6956636016494,13,2,5,3,1,6
"1702",9.21532791348722,11.6956636016494,13,2,5,3,1,6
"1703",9.21532791348722,11.6956636016494,13,2,5,3,1,6
"1704",9.21532791348722,11.6956636016494,13,2,5,3,1,6
"1705",9.21532791348722,11.6956636016494,13,2,5,3,1,6
"1706",3.91202300542815,10.7155282630365,16,3,1,4,1,6
"1707",3.91202300542815,10.7155282630365,16,3,1,4,1,6
"1708",3.91202300542815,10.7155282630365,16,3,1,4,1,6
"1709",3.91202300542815,10.7155282630365,16,3,1,4,1,6
"1710",3.91202300542815,10.7155282630365,16,3,1,4,1,6
"1711",4.9416424226093,10.3106179399634,12,2,2,4,1,6
"1712",4.9416424226093,10.3106179399634,12,2,2,4,1,6
"1713",4.9416424226093,10.3106179399634,12,2,2,4,1,6
"1714",4.9416424226093,10.3106179399634,12,2,2,4,1,6
"1715",4.9416424226093,10.3106179399634,12,2,2,4,1,6
"1716",3.91202300542815,9.61913327017702,17,2,1,4,2,7
"1717",3.91202300542815,9.61913327017702,17,2,1,4,2,7
"1718",3.91202300542815,9.61913327017702,17,2,1,4,2,7
"1719",3.91202300542815,9.61913327017702,17,2,1,4,2,7
"1720",3.91202300542815,9.61913327017702,17,2,1,4,2,7
"1721",3.91202300542815,10.5978839524965,8,2,1,4,2,3
"1722",3.91202300542815,10.5978839524965,8,2,1,4,2,3
"1723",3.91202300542815,10.5978839524965,8,2,1,4,2,3
"1724",3.91202300542815,10.6225461148806,8,2,1,4,2,3
"1725",3.91202300542815,10.6225461148806,8,2,1,4,2,3
"1726",10.5725981552678,16.2061111070251,15,4,3,3,2,7
"1727",10.7155282630365,16.2070264347077,15,4,3,3,2,7
"1728",10.6930806313643,16.2061111070251,15,4,3,3,2,7
"1729",10.6225461148806,16.2061111070251,15,4,3,3,2,7
"1730",10.6701175098559,16.2061111070251,15,4,3,3,2,7
"1731",12.6117044064177,11.4515818347292,17,2,2,5,2,6
"1732",12.6117044064177,10.969059987126,17,2,2,5,2,6
"1733",12.6117044064177,11.2259098370616,17,2,2,5,2,6
"1734",12.6117044064177,11.2259098370616,17,2,2,5,2,6
"1735",12.6117044064177,11.0356957906328,17,2,2,5,2,6
"1736",3.91202300542815,11.0029328275081,9,2,1,4,2,2
"1737",3.91202300542815,11.0029328275081,9,2,1,4,2,2
"1738",3.91202300542815,11.0029328275081,9,2,1,4,2,2
"1739",3.91202300542815,11.0029328275081,9,2,1,4,2,2
"1740",3.91202300542815,11.0029328275081,9,2,1,4,2,2
"1741",3.91202300542815,15.56645671319,16,5,1,3,1,6
"1742",3.91202300542815,15.7353773611711,16,5,1,3,1,6
"1743",3.91202300542815,15.7868169047885,16,5,1,3,1,6
"1744",3.91202300542815,15.852833692227,16,5,1,3,1,6
"1745",3.91202300542815,15.9220868497389,16,5,1,3,1,6
"1746",3.91202300542815,10.5978839524965,13,2,1,4,1,3
"1747",3.91202300542815,10.5978839524965,13,2,1,4,1,3
"1748",3.91202300542815,10.5978839524965,13,2,1,4,1,3
"1749",3.91202300542815,10.5978839524965,13,2,1,4,1,3
"1750",3.91202300542815,10.5978839524965,13,2,1,4,1,3
"1751",4.9416424226093,11.350994597824,12,2,2,3,1,3
"1752",4.9416424226093,11.350994597824,12,2,2,3,1,3
"1753",5.01063529409626,11.350994597824,12,2,2,3,1,3
"1754",4.9416424226093,11.350994597824,12,2,2,3,1,3
"1755",5.01063529409626,11.350994597824,12,2,2,3,1,3
"1756",5.01063529409626,11.1569645517652,11,1,3,1,2,3
"1757",5.01063529409626,11.1569645517652,11,1,3,1,2,3
"1758",5.01063529409626,11.1569645517652,11,1,3,1,2,3
"1759",5.01063529409626,11.1569645517652,11,1,3,1,2,3
"1760",5.01063529409626,11.1569645517652,11,1,3,1,2,3
"1761",4.70048036579242,10.4926621427131,12,2,2,4,2,6
"1762",4.60517018598809,10.1677730471815,12,2,2,4,2,6
"1763",4.86753445045558,10.4057768452798,12,2,2,4,2,6
"1764",4.70048036579242,10.5725981552678,12,2,2,4,2,6
"1765",4.78749174278205,10.3106179399634,12,2,2,4,2,6
"1766",11.9187238508685,14.6175345647096,17,5,2,3,1,6
"1767",11.9187238508685,14.4626399776906,17,5,2,3,1,6
"1768",11.9187238508685,14.4986326548771,17,5,2,3,1,6
"1769",11.9187238508685,14.5382408123159,17,5,2,3,1,6
"1770",11.9187238508685,14.4414757264412,17,5,2,3,1,6
"1771",3.91202300542815,11.4408922620704,12,3,1,3,1,2
"1772",3.91202300542815,11.4408922620704,12,3,1,3,1,2
"1773",3.91202300542815,11.4408922620704,12,3,1,3,1,2
"1774",3.91202300542815,11.4408922620704,12,3,1,3,1,2
"1775",3.91202300542815,11.4408922620704,12,3,1,3,1,2
"1776",6.74523634948436,10.8976648230674,12,1,2,4,2,7
"1777",6.74523634948436,10.9159971421508,12,1,2,4,2,7
"1778",6.62007320653036,10.8405608235928,12,1,2,4,2,7
"1779",6.74523634948436,10.7589661450135,12,1,2,4,2,7
"1780",6.62007320653036,10.8405608235928,12,1,2,4,2,7
"1781",3.91202300542815,10.7799974143984,12,1,1,2,2,3
"1782",3.91202300542815,10.7799974143984,12,1,1,2,2,3
"1783",3.91202300542815,10.7799974143984,12,1,1,2,2,3
"1784",3.91202300542815,10.7799974143984,12,1,1,2,2,3
"1785",3.91202300542815,10.7799974143984,12,1,1,2,2,3
"1786",8.02289686960146,11.4300871866612,12,2,2,3,2,3
"1787",8.02289686960146,11.4300871866612,12,2,2,3,2,3
"1788",8.02289686960146,11.4300871866612,12,2,2,3,2,3
"1789",8.02289686960146,11.4300871866612,12,2,2,3,2,3
"1790",8.02289686960146,11.4300871866612,12,2,2,3,2,3
"1791",6.30991827822652,10.7799974143984,11,5,2,3,1,7
"1792",6.30991827822652,10.7589661450135,11,5,2,3,1,7
"1793",6.30991827822652,10.7589661450135,11,5,2,3,1,7
"1794",6.30991827822652,10.7589661450135,11,5,2,3,1,7
"1795",6.30991827822652,10.7589661450135,11,5,2,3,1,7
"1796",3.91202300542815,12.9528790694119,17,2,1,3,1,6
"1797",13.8004476802872,13.0390904582105,17,2,2,3,1,6
"1798",12.7658312804053,13.0014379094754,17,2,2,3,1,6
"1799",3.91202300542815,13.387876525085,17,2,1,3,1,6
"1800",10.6930806313643,13.2499647219981,17,2,2,3,1,6
"1801",3.91202300542815,11.4932328316245,16,3,1,4,2,6
"1802",3.91202300542815,11.4932328316245,16,3,1,4,2,6
"1803",3.91202300542815,11.4932328316245,16,3,1,4,2,6
"1804",3.91202300542815,11.4932328316245,16,3,1,4,2,6
"1805",3.91202300542815,11.4932328316245,16,3,1,4,2,6
"1806",3.91202300542815,10.8789901440421,12,2,1,4,1,4
"1807",3.91202300542815,11.0194484795389,12,2,1,4,1,4
"1808",3.91202300542815,11.3391671388368,12,2,1,4,1,4
"1809",3.91202300542815,11.3742379451963,12,2,1,4,1,4
"1810",3.91202300542815,10.8405608235928,12,2,1,4,1,4
"1811",3.91202300542815,11.0674193073249,16,2,1,3,2,7
"1812",3.91202300542815,11.0674193073249,16,2,1,3,2,7
"1813",3.91202300542815,11.0516833413931,16,2,1,3,2,7
"1814",3.91202300542815,11.0674193073249,16,2,1,3,2,7
"1815",3.91202300542815,11.0674193073249,16,2,1,3,2,7
"1816",11.2259098370616,13.3294588442969,17,2,2,3,1,6
"1817",11.2259098370616,13.3294588442969,17,2,2,3,1,6
"1818",11.2259098370616,13.3294588442969,17,2,2,3,1,6
"1819",11.2259098370616,13.3294588442969,17,2,2,3,2,6
"1820",11.2259098370616,13.3294588442969,17,2,2,3,2,6
"1821",3.91202300542815,14.8698400091868,16,2,1,3,1,7
"1822",3.91202300542815,14.8698400091868,16,2,1,3,1,7
"1823",3.91202300542815,14.8698400091868,16,2,1,3,1,7
"1824",3.91202300542815,14.8698400091868,16,2,1,3,1,7
"1825",3.91202300542815,14.8698400091868,16,2,1,3,1,7
"1826",11.5134253400119,12.4092175503377,17,2,3,3,1,6
"1827",11.5134253400119,12.4092175503377,17,2,3,3,1,6
"1828",11.5134253400119,12.4092175503377,17,2,3,3,1,6
"1829",11.5134253400119,12.4092175503377,17,2,3,3,1,6
"1830",11.5134253400119,12.4092175503377,17,2,3,3,1,6
"1831",6.95654544315157,11.2259098370616,11,2,2,3,2,3
"1832",6.95654544315157,11.2259098370616,11,2,2,3,2,3
"1833",6.95654544315157,11.2259098370616,11,2,2,3,2,3
"1834",6.95654544315157,11.2259098370616,11,2,2,3,2,3
"1835",6.95654544315157,11.2259098370616,11,2,2,3,2,3
"1836",3.91202300542815,10.001067880875,12,3,1,3,1,7
"1837",3.91202300542815,10.0878902755339,12,3,1,3,1,7
"1838",3.91202300542815,10.2417439109508,12,3,1,3,1,7
"1839",3.91202300542815,10.9159971421508,12,3,1,3,1,7
"1840",3.91202300542815,10.3750524623488,12,3,1,3,1,7
"1841",12.100989869077,13.4884637619902,16,4,4,3,1,6
"1842",12.100989869077,13.4884637619902,16,4,4,3,1,6
"1843",12.100989869077,13.4884637619902,16,4,4,3,1,6
"1844",12.100989869077,13.4884637619902,16,4,4,3,1,6
"1845",12.100989869077,13.4884637619902,16,4,4,3,1,6
"1846",6.74523634948436,11.0356957906328,12,3,2,3,1,3
"1847",6.74523634948436,11.0194484795389,12,3,2,3,1,3
"1848",6.74523634948436,11.0356957906328,12,3,2,3,1,3
"1849",6.74523634948436,11.0194484795389,12,3,2,3,1,3
"1850",6.74523634948436,11.0356957906328,12,3,2,3,1,3
"1851",4.70048036579242,9.90598443273472,14,2,2,4,2,7
"1852",4.70048036579242,9.90598443273472,14,2,2,4,2,7
"1853",4.70048036579242,9.90598443273472,14,2,2,4,2,7
"1854",4.70048036579242,9.90598443273472,14,2,2,4,2,7
"1855",4.70048036579242,9.90598443273472,14,2,2,4,2,7
"1856",16.3602611327474,17.1741500643366,17,3,3,3,1,6
"1857",16.3641780828515,17.2056486774695,17,3,3,3,1,6
"1858",16.2015218589028,17.0820349432393,17,3,3,3,1,6
"1859",16.2508811404663,17.1783152835392,17,3,3,3,1,6
"1860",16.2995876971368,17.0616143153668,17,3,3,3,1,6
"1861",3.91202300542815,10.2417439109508,0,1,1,2,2,1
"1862",3.91202300542815,10.2417439109508,0,1,1,2,2,1
"1863",3.91202300542815,10.2417439109508,0,1,1,2,2,1
"1864",3.91202300542815,10.2417439109508,0,1,1,2,2,1
"1865",3.91202300542815,10.2417439109508,0,1,1,2,2,1
"1866",3.91202300542815,11.3856601139244,17,3,1,3,1,7
"1867",3.91202300542815,11.3856601139244,17,3,1,3,1,7
"1868",3.91202300542815,11.3856601139244,17,3,1,3,1,7
"1869",3.91202300542815,11.3856601139244,17,3,1,3,1,7
"1870",3.91202300542815,11.3856601139244,17,3,1,3,1,7
"1871",8.30647216010058,11.2259098370616,12,4,3,3,1,3
"1872",8.40065937516029,11.2259098370616,12,4,3,3,1,3
"1873",7.88231491898027,11.2259098370616,12,4,3,3,1,3
"1874",8.46589989702869,11.2259098370616,12,4,3,3,1,3
"1875",8.30647216010058,11.2259098370616,12,4,3,3,1,3
"1876",3.91202300542815,15.9532269039771,17,6,1,3,2,7
"1877",3.91202300542815,16.048750931866,17,6,1,3,2,7
"1878",3.91202300542815,15.9661151146653,17,6,1,3,2,7
"1879",3.91202300542815,16.0116289681676,17,6,1,3,2,7
"1880",3.91202300542815,15.9461263244432,17,6,1,3,2,7
"1881",10.8207777847434,13.0605943510067,14,3,3,7,2,6
"1882",10.7799974143984,13.1616802397813,14,3,3,7,2,6
"1883",10.9159971421508,13.1284448477202,14,3,3,7,2,6
"1884",10.8599600740431,13.0878754469457,14,3,3,7,2,6
"1885",10.7374830416835,13.0369144155718,14,3,3,7,2,6
"1886",10.3750524623488,12.5174102075803,17,4,3,3,1,6
"1887",10.2054422842746,12.799537602817,17,4,3,3,1,6
"1888",10.5466563632898,12.62823097658,17,4,3,3,1,6
"1889",10.128629106513,12.7912169335385,17,4,3,3,1,6
"1890",10.3750524623488,12.7743649689445,17,4,3,3,1,6
"1891",8.70781355102489,9.3968199389188,12,3,2,3,1,7
"1892",8.70781355102489,9.3101857069459,12,3,2,3,1,7
"1893",8.70781355102489,9.3101857069459,12,3,2,3,1,7
"1894",8.70781355102489,9.3968199389188,12,3,2,3,1,7
"1895",8.70781355102489,9.3101857069459,12,3,2,3,1,7
"1896",3.91202300542815,10.3750524623488,14,2,1,4,1,2
"1897",3.91202300542815,10.3750524623488,14,2,1,4,1,2
"1898",3.91202300542815,10.3750524623488,14,2,1,4,1,2
"1899",3.91202300542815,10.3750524623488,14,2,1,4,1,2
"1900",3.91202300542815,10.3750524623488,14,2,1,4,1,2
"1901",3.91202300542815,9.68346412855816,8,1,1,4,1,7
"1902",3.91202300542815,9.68346412855816,8,1,1,4,1,7
"1903",3.91202300542815,9.74390548271166,8,1,1,4,1,7
"1904",3.91202300542815,9.74390548271166,8,1,1,4,1,7
"1905",3.91202300542815,9.68346412855816,8,1,1,4,1,7
"1906",3.91202300542815,9.74390548271166,14,2,1,4,2,4
"1907",3.91202300542815,10.3433540873616,14,2,1,4,2,4
"1908",3.91202300542815,9.95465583911053,14,2,1,4,2,4
"1909",3.91202300542815,9.47654341275084,14,2,1,4,2,4
"1910",3.91202300542815,10.4645308924627,14,2,1,4,2,4
"1911",4.0943445622221,11.0516833413931,16,3,2,3,1,6
"1912",4.0943445622221,11.0516833413931,16,3,2,3,1,6
"1913",4.0943445622221,11.0516833413931,16,3,2,3,1,6
"1914",4.0943445622221,11.0516833413931,16,3,2,3,1,6
"1915",4.0943445622221,11.0516833413931,16,3,2,3,1,6
"1916",3.91202300542815,8.74033674273045,8,1,1,1,2,7
"1917",3.91202300542815,8.99342737041261,8,1,1,1,2,7
"1918",3.91202300542815,9.11052003669397,8,1,1,1,2,7
"1919",3.91202300542815,8.90245559220688,8,1,1,1,2,7
"1920",3.91202300542815,9.00577320623491,8,1,1,1,2,7
"1921",3.91202300542815,11.2259098370616,14,3,1,3,1,5
"1922",3.91202300542815,11.2259098370616,14,3,1,3,1,5
"1923",3.91202300542815,11.2259098370616,14,3,1,3,1,5
"1924",3.91202300542815,11.2259098370616,14,3,1,3,1,5
"1925",3.91202300542815,11.2259098370616,14,3,1,3,1,5
"1926",9.95465583911053,11.1569645517652,17,4,3,4,1,4
"1927",9.95465583911053,11.1131938887098,17,4,3,4,1,4
"1928",9.95465583911053,11.1711391335252,17,4,3,4,1,4
"1929",9.95465583911053,11.1279980080796,17,4,3,4,1,4
"1930",9.95465583911053,11.1279980080796,17,4,3,4,1,4
"1931",3.91202300542815,10.9516833552902,12,3,1,3,1,2
"1932",3.91202300542815,10.9516833552902,12,3,1,3,1,2
"1933",3.91202300542815,10.9516833552902,12,3,1,3,1,2
"1934",3.91202300542815,10.9516833552902,12,3,1,3,1,2
"1935",3.91202300542815,10.9516833552902,12,3,1,3,1,2
"1936",3.91202300542815,12.4092175503377,16,3,1,3,1,5
"1937",3.91202300542815,12.4092175503377,16,3,1,3,1,5
"1938",3.91202300542815,12.4092175503377,16,3,1,3,1,5
"1939",3.91202300542815,12.4092175503377,16,3,1,3,1,5
"1940",3.91202300542815,12.4092175503377,16,3,1,3,1,5
"1941",4.60517018598809,10.7589661450135,14,3,3,3,1,6
"1942",4.60517018598809,10.7374830416835,14,3,3,3,1,6
"1943",4.60517018598809,10.7589661450135,14,3,3,3,1,6
"1944",4.60517018598809,10.7589661450135,14,3,3,3,1,6
"1945",4.60517018598809,10.7589661450135,14,3,3,3,1,6
"1946",3.91202300542815,9.95465583911053,12,2,1,4,1,7
"1947",3.91202300542815,9.95465583911053,12,2,1,4,1,7
"1948",3.91202300542815,9.95465583911053,12,2,1,4,1,7
"1949",3.91202300542815,9.95465583911053,12,2,1,4,1,7
"1950",3.91202300542815,9.90598443273472,12,2,1,4,1,7
"1951",3.91202300542815,11.3742379451963,17,4,1,3,1,6
"1952",3.91202300542815,11.4932328316245,17,4,1,3,1,6
"1953",3.91202300542815,11.4515818347292,17,4,1,3,1,6
"1954",3.91202300542815,11.2391462976874,17,4,1,3,1,6
"1955",3.91202300542815,11.3626838016397,17,4,1,3,1,6
"1956",7.0475172213573,15.4368869226378,16,4,2,3,2,6
"1957",7.0475172213573,15.4368869226378,16,4,2,3,2,6
"1958",6.95654544315157,15.4388612374517,16,4,2,3,2,6
"1959",6.95654544315157,15.4368869226378,16,4,2,3,2,6
"1960",7.0475172213573,15.4368869226378,16,4,2,3,2,6
"1961",10.5978839524965,10.4926621427131,16,2,2,3,2,2
"1962",10.5978839524965,10.4926621427131,16,2,2,3,2,2
"1963",10.5978839524965,10.4926621427131,16,2,2,3,2,2
"1964",10.6225461148806,10.4926621427131,16,2,2,3,2,2
"1965",10.6225461148806,10.4926621427131,16,2,2,3,2,2
"1966",3.91202300542815,10.2417439109508,12,2,1,3,2,7
"1967",3.91202300542815,10.2417439109508,12,2,1,3,2,7
"1968",3.91202300542815,10.2054422842746,12,2,1,3,2,7
"1969",3.91202300542815,10.4355853115777,12,2,1,3,2,7
"1970",3.91202300542815,10.3433540873616,12,2,1,3,2,7
"1971",7.84384863815247,11.4081203506041,16,2,2,3,2,5
"1972",7.84384863815247,11.4081203506041,16,2,2,3,2,5
"1973",7.84384863815247,11.4081203506041,16,2,2,3,2,5
"1974",7.84384863815247,11.4081203506041,16,2,2,3,2,5
"1975",7.84384863815247,11.4081203506041,16,2,2,3,2,5
"1976",3.91202300542815,10.7155282630365,14,2,1,3,1,6
"1977",3.91202300542815,9.85482238055485,14,2,1,3,1,6
"1978",3.91202300542815,11.0674193073249,14,2,1,3,1,6
"1979",3.91202300542815,10.4057768452798,14,2,1,3,1,6
"1980",3.91202300542815,10.2417439109508,14,2,1,3,1,6
"1981",3.91202300542815,14.8973326773249,16,2,1,5,1,7
"1982",3.91202300542815,14.8973326773249,16,2,1,5,1,7
"1983",3.91202300542815,14.8973326773249,16,2,1,5,1,7
"1984",3.91202300542815,14.8973326773249,16,2,1,5,1,7
"1985",3.91202300542815,14.9007167180495,16,2,1,5,1,7
"1986",8.02289686960146,11.3391671388368,16,4,5,3,1,7
"1987",8.02289686960146,11.3391671388368,16,4,5,3,1,7
"1988",8.02289686960146,11.350994597824,16,4,5,3,1,7
"1989",8.02289686960146,11.3391671388368,16,4,5,3,1,7
"1990",8.02289686960146,11.3391671388368,16,4,5,3,1,7
"1991",6.95654544315157,10.128629106513,14,3,2,4,2,2
"1992",6.95654544315157,10.128629106513,14,3,2,4,2,2
"1993",6.95654544315157,10.128629106513,14,3,2,4,2,2
"1994",6.95654544315157,10.128629106513,14,3,2,4,2,2
"1995",6.95654544315157,10.128629106513,14,3,2,4,2,2
"1996",3.91202300542815,10.4057768452798,12,2,1,3,1,3
"1997",3.91202300542815,10.3750524623488,12,2,1,3,1,3
"1998",3.91202300542815,10.2054422842746,12,2,1,3,1,3
"1999",3.91202300542815,9.90598443273472,12,2,1,3,1,3
"2000",3.91202300542815,10.4645308924627,12,2,1,3,1,3
"2001",3.91202300542815,14.1156521867658,16,2,1,3,2,6
"2002",3.91202300542815,14.1156521867658,16,2,1,3,2,6
"2003",3.91202300542815,14.1156521867658,16,2,1,3,2,6
"2004",3.91202300542815,14.1156521867658,16,2,1,3,2,6
"2005",3.91202300542815,14.1156521867658,16,2,1,3,2,6
"2006",10.5978839524965,13.3245692575037,17,3,2,3,1,6
"2007",10.5978839524965,13.3245692575037,17,3,2,3,1,6
"2008",10.5978839524965,13.3245692575037,17,3,2,3,1,6
"2009",10.5978839524965,13.3245692575037,17,3,2,3,1,6
"2010",10.5978839524965,13.3245692575037,17,3,2,3,1,6
"2011",3.91202300542815,11.4621583479166,17,3,1,3,1,4
"2012",3.91202300542815,11.4621583479166,17,3,1,3,1,4
"2013",3.91202300542815,11.4621583479166,17,3,1,3,1,4
"2014",3.91202300542815,11.4621583479166,17,3,1,3,1,4
"2015",3.91202300542815,11.4621583479166,17,3,1,3,1,4
"2016",7.62559507213245,12.542723437638,12,2,4,3,1,6
"2017",7.62559507213245,12.542723437638,12,2,4,3,1,6
"2018",7.62559507213245,12.542723437638,12,2,4,3,1,6
"2019",7.62559507213245,12.542723437638,12,2,4,3,1,6
"2020",7.62559507213245,12.542723437638,12,2,4,3,1,6
"2021",3.91202300542815,14.3636608677904,16,3,1,3,2,7
"2022",3.91202300542815,14.528484875324,16,3,1,3,2,7
"2023",3.91202300542815,14.5333747410611,16,3,1,3,2,7
"2024",3.91202300542815,14.4986326548771,16,3,1,3,2,7
"2025",3.91202300542815,14.5086827382117,16,3,1,3,2,7
"2026",10.3750524623488,11.7364689363058,17,3,5,3,1,6
"2027",10.3750524623488,11.7284399891199,17,3,5,3,1,6
"2028",10.3750524623488,11.7364689363058,17,3,5,3,1,6
"2029",10.3750524623488,11.7364689363058,17,3,5,3,1,6
"2030",10.3750524623488,11.7364689363058,17,3,5,3,1,6
"2031",10.4645308924627,11.5429695863186,16,4,3,3,1,6
"2032",10.4645308924627,11.5429695863186,16,4,3,3,1,6
"2033",10.4645308924627,11.5429695863186,16,4,3,3,1,6
"2034",10.4645308924627,11.5429695863186,16,4,3,3,1,6
"2035",10.4645308924627,11.5429695863186,16,4,3,3,1,6
"2036",3.91202300542815,14.1662026402251,12,2,1,3,2,7
"2037",3.91202300542815,14.1732199666598,12,2,1,3,2,7
"2038",3.91202300542815,14.1732199666598,12,2,1,3,2,7
"2039",3.91202300542815,14.1732199666598,12,2,1,3,2,7
"2040",3.91202300542815,14.1732199666598,12,2,1,3,2,7
"2041",3.91202300542815,17.8518737207278,17,3,1,3,2,6
"2042",3.91202300542815,17.8244796770542,17,3,1,3,2,6
"2043",3.91202300542815,17.9126852781751,17,3,1,3,2,6
"2044",3.91202300542815,17.9747068735116,17,3,1,3,2,6
"2045",3.91202300542815,17.9198062761217,17,3,1,3,2,6
"2046",3.91202300542815,16.3766102071062,17,5,1,3,2,6
"2047",3.91202300542815,16.3649596351322,17,5,1,3,2,6
"2048",3.91202300542815,16.3657405770659,17,5,1,3,2,6
"2049",3.91202300542815,16.3649596351322,17,5,1,3,2,6
"2050",3.91202300542815,16.3649596351322,17,5,1,3,2,6
"2051",8.7872203286293,10.8005954649935,12,3,2,4,2,4
